Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-04 15:25:00,190.9801025390625,191.41000366210938,190.88099670410156,191.22830200195312,191.22830200195312,1538260
2023-04-04 15:30:00,191.1999969482422,191.61000061035156,191.10000610351562,191.4503936767578,191.4503936767578,1175649
2023-04-04 15:35:00,191.42999267578125,191.73989868164062,190.9499969482422,190.97500610351562,190.97500610351562,1822180
2023-04-04 15:40:00,190.95230102539062,191.49000549316406,190.6999969482422,191.41000366210938,191.41000366210938,1398834
2023-04-04 15:45:00,191.4199981689453,191.61990356445312,191.2100067138672,191.35000610351562,191.35000610351562,1116937
2023-04-04 15:50:00,191.35000610351562,191.95750427246094,191.1221923828125,191.85000610351562,191.85000610351562,1182339
2023-04-04 15:55:00,191.85830688476562,191.99000549316406,191.47999572753906,191.62989807128906,191.62989807128906,1058187
2023-04-04 16:00:00,191.6300048828125,192.2899932861328,191.5800018310547,192.25929260253906,192.25929260253906,1513716
2023-04-04 16:05:00,192.24249267578125,192.25990295410156,191.02999877929688,191.28829956054688,191.28829956054688,1524130
2023-04-04 16:10:00,191.26629638671875,191.6199951171875,191.1699981689453,191.24000549316406,191.24000549316406,1170754
2023-04-04 16:15:00,191.22999572753906,191.3199005126953,190.69000244140625,191.0207061767578,191.0207061767578,1433388
2023-04-04 16:20:00,191.02569580078125,191.54949951171875,190.82000732421875,191.5117950439453,191.5117950439453,1186378
2023-04-04 16:25:00,191.50999450683594,191.8800048828125,191.5,191.63929748535156,191.63929748535156,1020287
2023-04-04 16:30:00,191.63999938964844,191.94000244140625,191.35000610351562,191.4586944580078,191.4586944580078,966533
2023-04-04 16:35:00,191.4600067138672,192.0,191.1999969482422,191.97999572753906,191.97999572753906,988292
2023-04-04 16:40:00,191.97000122070312,192.47000122070312,191.9499969482422,192.2906036376953,192.2906036376953,1516490
2023-04-04 16:45:00,192.27999877929688,192.49000549316406,192.14999389648438,192.3040008544922,192.3040008544922,1081449
2023-04-04 16:50:00,192.3125,192.35769653320312,191.92999267578125,192.08999633789062,192.08999633789062,971903
2023-04-04 16:55:00,192.08949279785156,192.3300018310547,192.00999450683594,192.02000427246094,192.02000427246094,826421
2023-04-04 17:00:00,192.0500030517578,192.0699005126953,191.67999267578125,191.9792022705078,191.9792022705078,993787
2023-04-04 17:05:00,191.97999572753906,192.0399932861328,191.52000427246094,191.57000732421875,191.57000732421875,787308
2023-04-04 17:10:00,191.5500030517578,191.64999389648438,191.3000030517578,191.60989379882812,191.60989379882812,938906
2023-04-04 17:15:00,191.61500549316406,192.1999053955078,191.60000610351562,192.05999755859375,192.05999755859375,1230469
2023-04-04 17:20:00,192.0655975341797,192.3699951171875,191.75999450683594,192.35009765625,192.35009765625,975207
2023-04-04 17:25:00,192.3520965576172,192.36990356445312,192.02000427246094,192.16000366210938,192.16000366210938,920150
2023-04-04 17:30:00,192.13009643554688,192.72000122070312,192.0500946044922,192.50999450683594,192.50999450683594,1162396
2023-04-04 17:35:00,192.5,192.6584014892578,192.32000732421875,192.4375,192.4375,866728
2023-04-04 17:40:00,192.42649841308594,192.6479949951172,191.89759826660156,191.9499969482422,191.9499969482422,1195164
2023-04-04 17:45:00,191.9600067138672,192.52000427246094,191.75,192.4700927734375,192.4700927734375,1105484
2023-04-04 17:50:00,192.49000549316406,192.59750366210938,192.24009704589844,192.25999450683594,192.25999450683594,915056
2023-04-04 17:55:00,192.25010681152344,192.5500030517578,192.17999267578125,192.2899932861328,192.2899932861328,713462
2023-04-04 18:00:00,192.3000030517578,192.4770050048828,191.981201171875,192.07000732421875,192.07000732421875,912507
2023-04-04 18:05:00,192.0511016845703,192.2899932861328,191.75,191.8800048828125,191.8800048828125,967277
2023-04-04 18:10:00,191.87989807128906,192.14999389648438,191.86000061035156,192.10009765625,192.10009765625,775076
2023-04-04 18:15:00,192.1300048828125,192.3300018310547,191.89999389648438,192.0449981689453,192.0449981689453,768064
2023-04-04 18:20:00,192.05690002441406,192.05690002441406,191.36000061035156,191.38999938964844,191.38999938964844,1077248
2023-04-04 18:25:00,191.38999938964844,191.61000061035156,191.1999969482422,191.25990295410156,191.25990295410156,1026827
2023-04-04 18:30:00,191.25,191.44000244140625,191.05999755859375,191.11000061035156,191.11000061035156,973407
2023-04-04 18:35:00,191.10000610351562,191.5500030517578,190.89999389648438,191.38999938964844,191.38999938964844,1149547
2023-04-04 18:40:00,191.39999389648438,191.64920043945312,191.26119995117188,191.54849243164062,191.54849243164062,923635
2023-04-04 18:45:00,191.5500030517578,191.63999938964844,191.3520965576172,191.54010009765625,191.54010009765625,608434
2023-04-04 18:50:00,191.55929565429688,191.6699981689453,191.22999572753906,191.4199981689453,191.4199981689453,724946
2023-04-04 18:55:00,191.41009521484375,191.41009521484375,190.86000061035156,190.88619995117188,190.88619995117188,1135987
2023-04-04 19:00:00,190.8699951171875,191.1300048828125,190.32000732421875,191.1300048828125,191.1300048828125,1859258
2023-04-04 19:05:00,191.11300659179688,191.2799072265625,191.0,191.0500030517578,191.0500030517578,1158581
2023-04-04 19:10:00,191.0399932861328,191.3000030517578,190.67430114746094,191.28390502929688,191.28390502929688,1110419
2023-04-04 19:15:00,191.2949981689453,191.47999572753906,191.210205078125,191.27000427246094,191.27000427246094,1109234
2023-04-04 19:20:00,191.27000427246094,191.6199951171875,191.25999450683594,191.44729614257812,191.44729614257812,915974
2023-04-04 19:25:00,191.4499969482422,191.52589416503906,191.01010131835938,191.04010009765625,191.04010009765625,869907
2023-04-04 19:30:00,191.0500030517578,191.41000366210938,191.0,191.16000366210938,191.16000366210938,811388
2023-04-04 19:35:00,191.14129638671875,191.35000610351562,190.85000610351562,191.21499633789062,191.21499633789062,836634
2023-04-04 19:40:00,191.22000122070312,191.5500030517578,191.1199951171875,191.26499938964844,191.26499938964844,1094544
2023-04-04 19:45:00,191.24009704589844,191.5500030517578,191.02999877929688,191.52999877929688,191.52999877929688,1135802
2023-04-04 19:50:00,191.52000427246094,192.47999572753906,191.47000122070312,192.35000610351562,192.35000610351562,1998378
2023-04-04 19:55:00,192.36000061035156,192.67999267578125,192.32000732421875,192.67999267578125,192.67999267578125,2401684
2023-04-05 13:30:00,190.51499938964844,190.67999267578125,189.32000732421875,189.889892578125,189.889892578125,6329821
2023-04-05 13:35:00,189.875,189.88340759277344,188.3699951171875,189.11000061035156,189.11000061035156,3432370
2023-04-05 13:40:00,189.12989807128906,189.24000549316406,188.05999755859375,188.10000610351562,188.10000610351562,2608225
2023-04-05 13:45:00,188.1300048828125,189.11990356445312,187.8699951171875,188.11000061035156,188.11000061035156,3233214
2023-04-05 13:50:00,188.11000061035156,188.4199981689453,187.360107421875,187.625,187.625,2922320
2023-04-05 13:55:00,187.625,188.22000122070312,187.25999450683594,187.8300018310547,187.8300018310547,2141811
2023-04-05 14:00:00,187.82000732421875,188.60000610351562,187.42999267578125,187.52000427246094,187.52000427246094,2682159
2023-04-05 14:05:00,187.52000427246094,187.9846954345703,187.0800018310547,187.5740966796875,187.5740966796875,2241174
2023-04-05 14:10:00,187.57940673828125,188.0,187.39999389648438,187.89999389648438,187.89999389648438,1687261
2023-04-05 14:15:00,187.8822021484375,188.10000610351562,187.08999633789062,187.1103973388672,187.1103973388672,1988565
2023-04-05 14:20:00,187.1199951171875,188.4499969482422,187.11000061035156,188.3000030517578,188.3000030517578,2472102
2023-04-05 14:25:00,188.2895965576172,188.32000732421875,187.10000610351562,187.30389404296875,187.30389404296875,2105924
2023-04-05 14:30:00,187.314697265625,187.8000030517578,187.1999969482422,187.56019592285156,187.56019592285156,1735144
2023-04-05 14:35:00,187.56849670410156,187.91000366210938,187.5,187.67999267578125,187.67999267578125,1291880
2023-04-05 14:40:00,187.67999267578125,187.88999938964844,187.00999450683594,187.02000427246094,187.02000427246094,1667256
2023-04-05 14:45:00,187.00999450683594,187.02980041503906,186.44000244140625,186.6898956298828,186.6898956298828,2660164
2023-04-05 14:50:00,186.6699981689453,186.83580017089844,186.08999633789062,186.1199951171875,186.1199951171875,2132469
2023-04-05 14:55:00,186.1199951171875,186.17999267578125,184.8000030517578,184.889892578125,184.889892578125,4007905
2023-04-05 15:00:00,184.875,185.0800018310547,183.75999450683594,184.1199951171875,184.1199951171875,4361429
2023-04-05 15:05:00,184.1226043701172,184.75990295410156,184.01010131835938,184.4694061279297,184.4694061279297,2397891
2023-04-05 15:10:00,184.4600067138672,184.58999633789062,183.91000366210938,184.04989624023438,184.04989624023438,1973048
2023-04-05 15:15:00,184.0301055908203,184.72999572753906,183.91000366210938,184.65499877929688,184.65499877929688,1929241
2023-04-05 15:20:00,184.65499877929688,185.14999389648438,184.47999572753906,184.9499969482422,184.9499969482422,1966922
2023-04-05 15:25:00,184.92999267578125,185.08999633789062,184.25,184.78970336914062,184.78970336914062,1779456
2023-04-05 15:30:00,184.8000030517578,185.4084014892578,184.63999938964844,185.1999053955078,185.1999053955078,1676711
2023-04-05 15:35:00,185.19000244140625,185.36000061035156,184.75,184.87010192871094,184.87010192871094,1479380
2023-04-05 15:40:00,184.91000366210938,184.97000122070312,184.22999572753906,184.80999755859375,184.80999755859375,1497342
2023-04-05 15:45:00,184.79049682617188,185.19000244140625,184.46249389648438,184.9499969482422,184.9499969482422,1280595
2023-04-05 15:50:00,184.93739318847656,185.00999450683594,184.3800048828125,184.4010009765625,184.4010009765625,991652
2023-04-05 15:55:00,184.40029907226562,184.89999389648438,184.3300018310547,184.71499633789062,184.71499633789062,873680
2023-04-05 16:00:00,184.72000122070312,185.0500030517578,184.6300048828125,184.6999969482422,184.6999969482422,902495
2023-04-05 16:05:00,184.6999053955078,184.6999053955078,184.07000732421875,184.18710327148438,184.18710327148438,1347678
2023-04-05 16:10:00,184.2100067138672,184.61000061035156,184.10000610351562,184.14999389648438,184.14999389648438,1106978
2023-04-05 16:15:00,184.1699981689453,184.47500610351562,183.7700958251953,184.3905029296875,184.3905029296875,1537184
2023-04-05 16:20:00,184.39999389648438,184.79849243164062,184.1999969482422,184.6699981689453,184.6699981689453,1070780
2023-04-05 16:25:00,184.6699981689453,184.8800048828125,184.25,184.76010131835938,184.76010131835938,1149013
2023-04-05 16:30:00,184.77000427246094,184.86000061035156,184.4199981689453,184.7790985107422,184.7790985107422,906093
2023-04-05 16:35:00,184.78909301757812,185.0800018310547,184.7100067138672,184.85000610351562,184.85000610351562,1050155
2023-04-05 16:40:00,184.85000610351562,185.36000061035156,184.7707977294922,185.32989501953125,185.32989501953125,1014873
2023-04-05 16:45:00,185.32000732421875,185.4600067138672,185.11129760742188,185.1750030517578,185.1750030517578,1101497
2023-04-05 16:50:00,185.16000366210938,185.8300018310547,184.9499969482422,185.66200256347656,185.66200256347656,1553804
2023-04-05 16:55:00,185.6699981689453,185.8300018310547,185.4499969482422,185.47000122070312,185.47000122070312,1243626
2023-04-05 17:00:00,185.48350524902344,185.69000244140625,184.9600067138672,185.2469940185547,185.2469940185547,1181535
2023-04-05 17:05:00,185.24989318847656,185.75999450683594,185.24989318847656,185.57000732421875,185.57000732421875,1207536
2023-04-05 17:10:00,185.57090759277344,185.9499969482422,185.50999450683594,185.8800048828125,185.8800048828125,1271847
2023-04-05 17:15:00,185.89999389648438,186.3000030517578,185.88009643554688,186.2949981689453,186.2949981689453,1614613
2023-04-05 17:20:00,186.28990173339844,186.33999633789062,185.86000061035156,186.07620239257812,186.07620239257812,1177060
2023-04-05 17:25:00,186.0800018310547,186.3300018310547,185.71449279785156,185.72000122070312,185.72000122070312,1177340
2023-04-05 17:30:00,185.72999572753906,185.99819946289062,185.5594024658203,185.64990234375,185.64990234375,1124908
2023-04-05 17:35:00,185.63150024414062,185.8699951171875,185.39999389648438,185.7122039794922,185.7122039794922,1068168
2023-04-05 17:40:00,185.7187957763672,186.07000732421875,185.55999755859375,185.98989868164062,185.98989868164062,949559
2023-04-05 17:45:00,185.976806640625,186.16000366210938,185.67999267578125,185.83999633789062,185.83999633789062,954686
2023-04-05 17:50:00,185.84500122070312,186.25990295410156,185.83999633789062,186.0998992919922,186.0998992919922,995684
2023-04-05 17:55:00,186.07000732421875,186.69000244140625,186.04010009765625,186.5998992919922,186.5998992919922,1347477
2023-04-05 18:00:00,186.60000610351562,186.83999633789062,186.4199981689453,186.7301025390625,186.7301025390625,1255445
2023-04-05 18:05:00,186.74000549316406,187.02000427246094,186.60000610351562,186.64100646972656,186.64100646972656,1439388
2023-04-05 18:10:00,186.64999389648438,186.7364044189453,186.3300018310547,186.47999572753906,186.47999572753906,1208886
2023-04-05 18:15:00,186.48939514160156,186.82000732421875,186.44000244140625,186.49000549316406,186.49000549316406,1048586
2023-04-05 18:20:00,186.48500061035156,186.49989318847656,186.0102996826172,186.0601043701172,186.0601043701172,1471116
2023-04-05 18:25:00,186.06520080566406,186.23989868164062,185.64999389648438,185.66000366210938,185.66000366210938,1329578
2023-04-05 18:30:00,185.66009521484375,186.1197052001953,185.61000061035156,186.0,186.0,1265861
2023-04-05 18:35:00,186.0050048828125,186.589599609375,185.9499969482422,186.3498992919922,186.3498992919922,1366215
2023-04-05 18:40:00,186.35000610351562,186.57090759277344,185.94000244140625,186.0814971923828,186.0814971923828,1310352
2023-04-05 18:45:00,186.0814971923828,186.52000427246094,186.0814971923828,186.3699951171875,186.3699951171875,923746
2023-04-05 18:50:00,186.360107421875,186.58999633789062,186.07000732421875,186.17999267578125,186.17999267578125,1016051
2023-04-05 18:55:00,186.1699981689453,186.17999267578125,185.8249969482422,185.98500061035156,185.98500061035156,956199
2023-04-05 19:00:00,185.99000549316406,186.0399932861328,185.41000366210938,185.62789916992188,185.62789916992188,1282140
2023-04-05 19:05:00,185.61610412597656,185.88999938964844,185.1300048828125,185.17999267578125,185.17999267578125,1415154
2023-04-05 19:10:00,185.17999267578125,185.30859375,184.82000732421875,184.8419952392578,184.8419952392578,1453926
2023-04-05 19:15:00,184.8419952392578,185.25999450683594,184.83009338378906,185.12030029296875,185.12030029296875,1171423
2023-04-05 19:20:00,185.1199951171875,185.53990173339844,185.11000061035156,185.30499267578125,185.30499267578125,1089314
2023-04-05 19:25:00,185.30059814453125,185.77999877929688,185.1999969482422,185.40499877929688,185.40499877929688,1436774
2023-04-05 19:30:00,185.40390014648438,185.6999969482422,185.14999389648438,185.5417938232422,185.5417938232422,1478938
2023-04-05 19:35:00,185.54989624023438,185.9600067138672,185.5399932861328,185.7698974609375,185.7698974609375,1485918
2023-04-05 19:40:00,185.75,186.27999877929688,185.5399932861328,186.27499389648438,186.27499389648438,1802370
2023-04-05 19:45:00,186.27000427246094,186.3300018310547,185.85609436035156,185.9199981689453,185.9199981689453,1684332
2023-04-05 19:50:00,185.9199981689453,186.22999572753906,185.80999755859375,186.10000610351562,186.10000610351562,1637881
2023-04-05 19:55:00,186.09500122070312,186.22000122070312,185.32000732421875,185.5,185.5,2610299
2023-04-06 13:30:00,183.0800018310547,183.8199005126953,180.1999969482422,180.4600067138672,180.4600067138672,8979283
2023-04-06 13:35:00,180.46249389648438,181.16000366210938,179.74000549316406,180.61000061035156,180.61000061035156,4500176
2023-04-06 13:40:00,180.61000061035156,181.4199981689453,180.3300018310547,181.2700958251953,181.2700958251953,2861000
2023-04-06 13:45:00,181.27999877929688,181.5500030517578,180.82000732421875,181.13909912109375,181.13909912109375,2733328
2023-04-06 13:50:00,181.1240997314453,181.8800048828125,180.55999755859375,180.7100067138672,180.7100067138672,2834468
2023-04-06 13:55:00,180.72000122070312,181.8699951171875,180.41000366210938,181.7093963623047,181.7093963623047,2689334
2023-04-06 14:00:00,181.6699981689453,183.14990234375,181.6501007080078,182.64999389648438,182.64999389648438,3525925
2023-04-06 14:05:00,182.6873016357422,183.9199981689453,182.6873016357422,183.52999877929688,183.52999877929688,3104386
2023-04-06 14:10:00,183.52999877929688,184.77999877929688,183.4499969482422,184.39500427246094,184.39500427246094,3109345
2023-04-06 14:15:00,184.3820037841797,184.77999877929688,183.4600067138672,183.64999389648438,183.64999389648438,2883293
2023-04-06 14:20:00,183.65069580078125,184.25,183.35000610351562,184.13999938964844,184.13999938964844,2460446
2023-04-06 14:25:00,184.1300048828125,184.5399932861328,183.72549438476562,183.86000061035156,183.86000061035156,1992944
2023-04-06 14:30:00,183.86500549316406,185.0800018310547,183.74000549316406,184.91830444335938,184.91830444335938,2399135
2023-04-06 14:35:00,184.89999389648438,185.10000610351562,183.75999450683594,183.90240478515625,183.90240478515625,2404047
2023-04-06 14:40:00,183.90939331054688,183.99000549316406,182.72999572753906,183.1199951171875,183.1199951171875,2517880
