Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-03 13:30:00,164.27000427246094,165.55999755859375,164.22000122070312,165.4967041015625,165.4967041015625,3833951
2023-04-03 13:35:00,165.4949951171875,165.8498992919922,165.36000061035156,165.72500610351562,165.72500610351562,1398850
2023-04-03 13:40:00,165.7322998046875,165.7322998046875,165.44000244140625,165.4499969482422,165.4499969482422,1077282
2023-04-03 13:45:00,165.44000244140625,165.8699951171875,165.22999572753906,165.8699951171875,165.8699951171875,1138968
2023-04-03 13:50:00,165.8699951171875,165.88999938964844,165.27000427246094,165.3000030517578,165.3000030517578,1160507
2023-04-03 13:55:00,165.2899932861328,165.47999572753906,165.27999877929688,165.31500244140625,165.31500244140625,679830
2023-04-03 14:00:00,165.31500244140625,165.72500610351562,165.22999572753906,165.42019653320312,165.42019653320312,1020181
2023-04-03 14:05:00,165.44000244140625,165.49859619140625,165.1699981689453,165.4199981689453,165.4199981689453,769155
2023-04-03 14:10:00,165.41140747070312,165.4980010986328,165.27000427246094,165.4499969482422,165.4499969482422,531852
2023-04-03 14:15:00,165.44009399414062,165.5399932861328,165.2100067138672,165.25,165.25,689908
2023-04-03 14:20:00,165.25,165.6300048828125,165.1699981689453,165.56069946289062,165.56069946289062,810962
2023-04-03 14:25:00,165.56500244140625,165.58999633789062,165.24000549316406,165.36000061035156,165.36000061035156,563859
2023-04-03 14:30:00,165.36000061035156,165.5800018310547,165.32000732421875,165.57000732421875,165.57000732421875,550478
2023-04-03 14:35:00,165.5800018310547,165.6300048828125,165.22999572753906,165.27000427246094,165.27000427246094,556079
2023-04-03 14:40:00,165.26499938964844,165.47500610351562,165.1300048828125,165.375,165.375,567904
2023-04-03 14:45:00,165.3800048828125,165.39999389648438,164.82009887695312,164.9499969482422,164.9499969482422,887191
2023-04-03 14:50:00,164.94000244140625,165.0,164.71859741210938,164.88999938964844,164.88999938964844,700555
2023-04-03 14:55:00,164.89999389648438,164.9600067138672,164.7100067138672,164.8000030517578,164.8000030517578,554980
2023-04-03 15:00:00,164.80999755859375,164.97000122070312,164.7949981689453,164.83999633789062,164.83999633789062,434555
2023-04-03 15:05:00,164.82000732421875,164.89999389648438,164.55999755859375,164.6300048828125,164.6300048828125,561838
2023-04-03 15:10:00,164.6199951171875,164.6199951171875,164.33999633789062,164.4600067138672,164.4600067138672,510055
2023-04-03 15:15:00,164.4600067138672,164.61500549316406,164.32000732421875,164.5800018310547,164.5800018310547,538816
2023-04-03 15:20:00,164.57000732421875,164.8249969482422,164.57000732421875,164.75619506835938,164.75619506835938,512904
2023-04-03 15:25:00,164.75160217285156,164.8000030517578,164.6199951171875,164.6300048828125,164.6300048828125,330652
2023-04-03 15:30:00,164.63999938964844,164.77999877929688,164.5800018310547,164.64010620117188,164.64010620117188,357700
2023-04-03 15:35:00,164.64999389648438,164.69000244140625,164.50999450683594,164.58999633789062,164.58999633789062,329704
2023-04-03 15:40:00,164.60000610351562,164.61000061035156,164.38999938964844,164.42300415039062,164.42300415039062,349059
2023-04-03 15:45:00,164.4199981689453,164.5800018310547,164.41000366210938,164.5399932861328,164.5399932861328,326093
2023-04-03 15:50:00,164.5399932861328,164.5500030517578,164.40499877929688,164.42999267578125,164.42999267578125,230509
2023-04-03 15:55:00,164.4250030517578,164.5399932861328,164.40499877929688,164.52999877929688,164.52999877929688,252436
2023-04-03 16:00:00,164.52999877929688,164.60000610351562,164.41000366210938,164.58990478515625,164.58990478515625,317802
2023-04-03 16:05:00,164.58839416503906,164.6999969482422,164.50999450683594,164.64999389648438,164.64999389648438,342550
2023-04-03 16:10:00,164.64500427246094,164.74000549316406,164.61500549316406,164.67999267578125,164.67999267578125,288909
2023-04-03 16:15:00,164.69000244140625,164.72999572753906,164.58999633789062,164.67999267578125,164.67999267578125,337038
